Security,GTHKD2YR Corp                                                   ,GTDEM2YR Corp                                                   ,GTDEM10YR Corp                                                  ,GTINR10YR Corp                                                  ,GTINR2YR Corp                                                   
2007-06-01,4.363,4.434,4.461,8.086,7.809
2007-06-04,4.436,4.432,4.456,8.098,7.771
2007-06-05,4.379,4.45,4.496,8.086,7.753
2007-06-06,4.432,4.412,4.461,8.139,7.919
2007-06-07,4.376,4.468,4.545,8.108,7.862
2007-06-08,4.418,4.47,4.572,8.134,7.902
2007-06-11,4.355,4.467,4.565,8.229,7.988
2007-06-12,4.358,4.503,4.611,8.267,7.991
2007-06-13,4.421,4.512,4.644,8.249,8.019
2007-06-14,4.406,4.498,4.644,8.226,8.02
2007-06-15,4.425,4.505,4.657,8.18,7.971
2007-06-18,4.348,4.493,4.663,8.103,7.929
2007-06-19,4.349,4.453,4.62,8.131,7.906
2007-06-20,4.289,4.483,4.64,8.144,7.9
2007-06-21,4.328,4.475,4.646,8.141,7.828
2007-06-22,4.335,4.463,4.653,8.135,7.795
2007-06-25,4.254,4.446,4.622,8.126,7.718
2007-06-26,4.242,4.439,4.602,8.151,7.801
2007-06-27,4.255,4.414,4.547,8.187,7.869
2007-06-28,4.325,4.451,4.566,8.174,7.873
2007-06-29,4.338,4.462,4.574,8.146,7.777
2007-07-02,4.338,4.417,4.511,8.094,7.551
2007-07-03,4.286,4.446,4.562,8.075,7.512
2007-07-04,4.31,4.481,4.604,8.019,7.425
2007-07-05,4.306,4.516,4.647,7.985,7.407
2007-07-06,4.306,4.537,4.677,7.975,7.438
2007-07-09,4.327,4.526,4.669,7.901,7.213
2007-07-10,4.284,4.473,4.589,7.933,7.26
2007-07-11,4.223,4.478,4.577,7.922,7.293
2007-07-12,4.248,4.509,4.62,7.922,7.296
2007-07-13,4.259,4.517,4.618,7.933,7.316
2007-07-16,4.243,4.491,4.579,7.923,7.295
2007-07-17,4.213,4.511,4.596,7.846,7.207
2007-07-18,4.238,4.478,4.544,7.789,7.054
2007-07-19,4.269,4.494,4.55,7.829,7.094
2007-07-20,4.244,4.417,4.438,7.798,7.063
2007-07-23,4.184,4.413,4.44,7.731,6.924
2007-07-24,4.161,4.395,4.431,7.767,6.971
2007-07-25,4.137,4.377,4.404,7.805,7.031
2007-07-26,4.146,4.284,4.331,7.817,7.059
2007-07-27,4.021,4.27,4.323,7.816,7.111
2007-07-30,4.003,4.248,4.304,7.78,7.108
2007-07-31,4.018,4.299,4.347,7.848,7.39
2007-08-01,3.977,4.285,4.348,7.897,7.531
2007-08-02,4.026,4.33,4.374,7.885,7.495
2007-08-03,4.02,4.278,4.317,7.875,7.435
2007-08-06,3.934,4.267,4.323,7.846,7.466
2007-08-07,3.973,4.302,4.345,7.834,7.464
2007-08-08,4.04,4.384,4.425,7.898,7.587
2007-08-09,4.049,4.296,4.388,7.978,7.787
2007-08-10,3.989,4.213,4.354,7.98,7.789
2007-08-13,4.017,4.227,4.371,7.968,7.774
2007-08-14,4.016,4.2,4.36,7.986,7.805
2007-08-15,4.025,4.136,4.335,7.986,7.805
2007-08-16,4.002,3.946,4.246,8.024,7.887
2007-08-17,3.928,3.961,4.287,7.995,7.839
2007-08-20,3.901,3.944,4.273,7.995,7.839
2007-08-21,3.845,3.863,4.23,7.978,7.862
2007-08-22,3.901,4.033,4.295,7.929,7.833
2007-08-23,3.983,4.013,4.268,7.946,7.851
2007-08-24,3.99,4.024,4.262,7.922,7.833
2007-08-27,4.004,4.014,4.252,7.92,7.801
2007-08-28,4.008,3.981,4.228,7.935,7.794
2007-08-29,3.98,3.972,4.225,7.942,7.764
2007-08-30,4.024,3.976,4.232,7.968,7.726
2007-08-31,4.068,4.013,4.242,7.936,7.7
2007-09-03,4.05,4.038,4.263,7.916,7.625
2007-09-04,4.034,4.058,4.275,7.912,7.61
2007-09-05,4.06,4.008,4.21,7.923,7.644
2007-09-06,4.017,4.017,4.206,7.918,7.61
2007-09-07,4.021,3.913,4.122,7.892,7.553
2007-09-10,3.872,3.885,4.072,7.859,7.554
2007-09-11,3.855,3.927,4.094,7.886,7.593
2007-09-12,3.857,3.908,4.125,7.89,7.599
2007-09-13,3.83,3.987,4.17,7.894,7.599
2007-09-14,3.844,3.986,4.166,7.883,7.588
2007-09-17,3.819,3.982,4.154,7.885,7.59
2007-09-18,3.841,4.044,4.219,7.887,7.568
2007-09-19,3.695,4.055,4.284,7.865,7.561
2007-09-20,3.704,4.077,4.342,7.853,7.502
2007-09-21,3.797,4.057,4.358,7.857,7.518
2007-09-24,3.816,4.049,4.365,7.884,7.659
2007-09-25,3.817,4.012,4.327,7.914,7.721
2007-09-26,3.813,4.076,4.385,7.915,7.71
2007-09-27,3.845,4.067,4.379,7.916,7.716
2007-09-28,3.813,4.028,4.329,7.917,7.723
2007-10-01,3.797,4.004,4.323,7.924,7.752
2007-10-02,3.783,4.007,4.317,7.924,7.752
2007-10-03,3.769,4.024,4.334,7.877,7.702
2007-10-04,3.791,3.973,4.289,7.888,7.728
2007-10-05,3.765,4.023,4.35,7.906,7.761
2007-10-08,3.776,4.043,4.353,7.932,7.815
2007-10-09,3.736,4.049,4.319,7.93,7.782
2007-10-10,3.761,4.068,4.352,7.905,7.719
2007-10-11,3.8,4.114,4.394,7.891,7.676
2007-10-12,3.802,4.196,4.421,7.897,7.696
2007-10-15,3.859,4.231,4.429,7.91,7.726
2007-10-16,3.841,4.197,4.436,7.911,7.751
2007-10-17,3.763,4.155,4.394,7.925,7.748
2007-10-18,3.575,4.063,4.324,7.914,7.733
2007-10-19,3.537,3.996,4.225,7.894,7.684
2007-10-22,3.352,3.981,4.191,7.871,7.67
2007-10-23,3.39,3.984,4.199,7.826,7.646
2007-10-24,3.358,3.916,4.15,7.829,7.668
2007-10-25,3.218,3.921,4.16,7.813,7.611
2007-10-26,3.16,3.948,4.173,7.817,7.609
2007-10-29,3.047,3.955,4.171,7.816,7.646
2007-10-30,3.102,3.954,4.187,7.852,7.724
2007-10-31,3.065,4.056,4.239,7.855,7.735
2007-11-01,2.979,3.983,4.206,7.852,7.707
2007-11-02,2.821,3.944,4.177,7.854,7.728
2007-11-05,2.571,3.929,4.167,7.867,7.745
2007-11-06,2.51,3.946,4.183,7.883,7.776
2007-11-07,2.438,3.907,4.152,7.892,7.803
2007-11-08,2.385,3.858,4.126,7.905,7.829
2007-11-09,2.335,3.813,4.087,7.905,7.829
2007-11-12,2.331,3.829,4.1,7.938,7.845
2007-11-13,2.331,3.855,4.127,7.88,7.753
2007-11-14,2.47,3.895,4.146,7.869,7.736
2007-11-15,2.556,3.844,4.117,7.877,7.759
2007-11-16,2.542,3.798,4.1,7.878,7.773
2007-11-19,2.491,3.702,4.051,7.872,7.735
2007-11-20,2.45,3.733,4.056,7.869,7.734
2007-11-21,2.405,3.651,4.013,7.882,7.752
2007-11-22,2.222,3.614,4.028,7.88,7.727
2007-11-23,2.163,3.645,4.044,7.88,7.741
2007-11-26,2.17,3.641,4.021,7.882,7.724
2007-11-27,2.077,3.679,4.037,7.895,7.754
2007-11-28,2.044,3.79,4.111,7.911,7.81
2007-11-29,2.031,3.73,4.066,7.916,7.829
2007-11-30,1.949,3.831,4.126,7.901,7.833
2007-12-03,1.893,3.779,4.067,7.886,7.779
2007-12-04,1.829,3.786,4.026,7.879,7.765
2007-12-05,1.703,3.793,4.033,7.864,7.747
2007-12-06,1.631,3.812,4.083,7.879,7.766
2007-12-07,1.728,3.908,4.199,7.868,7.755
2007-12-10,1.824,3.931,4.268,7.875,7.777
2007-12-11,1.959,3.899,4.24,7.881,7.792
2007-12-12,2.096,4.012,4.306,7.879,7.785
2007-12-13,2.079,4.012,4.282,7.884,7.796
2007-12-14,2.263,4.044,4.305,7.894,7.8
2007-12-17,2.255,4.031,4.289,7.896,7.787
2007-12-18,2.257,4.032,4.285,7.892,7.779
2007-12-19,2.358,3.989,4.284,7.882,7.787
2007-12-20,2.299,3.951,4.25,7.867,7.745
2007-12-21,2.387,3.969,4.304,7.867,7.745
2007-12-24,2.481,3.969,4.306,7.866,7.735
2007-12-25,2.481,3.964,4.302,7.866,7.735
2007-12-26,2.486,3.969,4.307,7.864,7.74
2007-12-27,2.602,4.019,4.346,7.863,7.756
2007-12-28,2.596,3.977,4.313,7.816,7.69
2007-12-31,2.58,3.964,4.307,7.788,7.673
2008-01-01,2.58,3.964,4.302,7.753,7.596
2008-01-02,2.55,3.819,4.21,7.753,7.472
2008-01-03,2.431,3.78,4.193,7.753,7.542
2008-01-04,2.572,3.731,4.135,7.753,7.501
2008-01-07,2.581,3.78,4.125,7.753,7.402
2008-01-08,2.575,3.826,4.153,7.753,7.441
2008-01-09,2.45,3.741,4.089,7.753,7.497
2008-01-10,2.37,3.747,4.089,7.753,7.496
2008-01-11,2.142,3.728,4.087,7.753,7.417
2008-01-14,1.924,3.682,4.054,7.753,7.479
2008-01-15,1.91,3.651,4.024,7.753,7.455
2008-01-16,1.892,3.56,3.978,7.753,7.478
2008-01-17,1.892,3.518,3.975,7.753,7.489
2008-01-18,1.83,3.476,3.974,7.753,7.499
2008-01-21,1.891,3.353,3.912,7.753,7.518
2008-01-22,1.8,3.386,3.992,7.753,7.41
2008-01-23,1.655,3.239,3.889,7.753,7.258
2008-01-24,1.47,3.462,3.998,7.753,7.301
2008-01-25,1.589,3.457,3.977,7.753,7.3
2008-01-28,1.489,3.43,3.948,7.753,7.353
2008-01-29,1.563,3.472,3.994,7.753,7.437
2008-01-30,1.669,3.48,4.018,7.753,7.49
2008-01-31,1.608,3.373,3.93,7.573,7.481
2008-02-01,1.535,3.376,3.919,7.5,7.433
2008-02-04,1.556,3.387,3.932,7.501,7.451
2008-02-05,1.566,3.257,3.846,7.501,7.413
2008-02-06,1.529,3.251,3.895,7.576,7.385
2008-02-07,1.529,3.118,3.877,7.483,7.381
2008-02-08,1.529,3.089,3.864,7.47,7.379
2008-02-11,1.472,3.058,3.859,7.521,7.392
2008-02-12,1.472,3.123,3.945,7.562,7.39
2008-02-13,1.517,3.121,3.956,7.55,7.406
2008-02-14,1.471,3.181,4.005,7.582,7.441
2008-02-15,1.485,3.117,3.955,7.562,7.447
2008-02-18,1.484,3.197,4.015,7.602,7.485
2008-02-19,1.535,3.178,3.994,7.579,7.5
2008-02-20,1.647,3.237,4.025,7.667,7.535
2008-02-21,1.742,3.348,4.015,7.69,7.532
2008-02-22,1.644,3.336,4.003,7.642,7.539
2008-02-25,1.743,3.339,4.036,7.663,7.537
2008-02-26,1.745,3.387,4.074,7.685,7.525
2008-02-27,1.588,3.361,4.088,7.678,7.536
2008-02-28,1.474,3.268,4.001,7.685,7.487
2008-02-29,1.332,3.16,3.891,7.612,7.494
2008-03-03,1.189,3.204,3.86,7.551,7.464
2008-03-04,1.281,3.191,3.806,7.579,7.507
2008-03-05,1.26,3.262,3.861,7.589,7.505
2008-03-06,1.305,3.305,3.809,7.589,7.505
2008-03-07,1.191,3.267,3.788,7.714,7.54
2008-03-10,1.15,3.185,3.731,7.707,7.559
2008-03-11,1.128,3.332,3.789,7.704,7.535
2008-03-12,1.209,3.353,3.771,7.699,7.505
2008-03-13,1.14,3.31,3.76,7.689,7.487
2008-03-14,1.13,3.246,3.732,7.662,7.527
2008-03-17,0.895,2.943,3.688,7.708,7.524
2008-03-18,0.891,3.117,3.761,7.647,7.489
2008-03-19,1.024,3.23,3.761,7.662,7.5
2008-03-20,0.977,3.287,3.752,7.662,7.5
2008-03-21,0.994,3.27,3.762,7.662,7.5
2008-03-24,0.994,3.264,3.761,7.789,7.532
2008-03-25,1.173,3.471,3.883,7.768,7.536
2008-03-26,1.179,3.465,3.876,7.804,7.487
2008-03-27,1.201,3.421,3.924,7.814,7.457
2008-03-28,1.262,3.465,3.938,7.949,7.495
2008-03-31,1.234,3.431,3.899,7.955,7.587
2008-04-01,1.196,3.498,3.974,7.955,7.587
2008-04-02,1.271,3.557,3.993,8.011,7.582
2008-04-03,1.367,3.503,3.982,8.011,7.52
2008-04-04,1.391,3.486,3.946,7.946,7.667
2008-04-07,1.384,3.568,4.013,7.968,7.71
2008-04-08,1.39,3.544,4.021,7.988,7.719
2008-04-09,1.3,3.506,4.005,7.988,7.693
2008-04-10,1.188,3.466,3.982,7.96,7.724
2008-04-11,1.242,3.41,3.91,8.051,7.852
2008-04-14,1.178,3.421,3.908,8.051,7.852
2008-04-15,1.234,3.492,3.964,8.052,7.873
2008-04-16,1.31,3.567,4.037,8.113,7.943
2008-04-17,1.389,3.685,4.076,8.108,7.895
2008-04-18,1.451,3.832,4.133,8.108,7.895
2008-04-21,1.464,3.796,4.115,8.207,7.928
2008-04-22,1.497,3.901,4.148,8.207,7.92
2008-04-23,1.586,3.859,4.146,8.207,7.911
2008-04-24,1.599,3.869,4.182,8.207,7.955
2008-04-25,1.823,3.856,4.178,8.207,7.963
2008-04-28,1.827,3.84,4.201,8.136,7.92
2008-04-29,1.691,3.762,4.138,8.022,7.885
2008-04-30,1.66,3.757,4.123,7.921,7.836
2008-05-01,1.67,3.756,4.117,7.921,7.836
2008-05-02,1.644,3.828,4.198,7.882,7.793
2008-05-05,1.674,3.823,4.158,7.894,7.708
2008-05-06,1.619,3.767,4.133,7.804,7.697
2008-05-07,1.612,3.781,4.176,7.921,7.711
2008-05-08,1.582,3.744,4.064,7.94,7.722
2008-05-09,1.505,3.699,3.995,7.945,7.736
2008-05-12,1.514,3.758,4.011,7.933,7.726
2008-05-13,1.588,3.812,4.094,7.808,7.729
2008-05-14,1.975,3.906,4.164,7.832,7.768
2008-05-15,1.917,3.978,4.21,7.835,7.788
2008-05-16,1.832,3.977,4.177,7.916,7.814
2008-05-19,1.8,4.017,4.22,7.916,7.814
2008-05-20,1.771,3.995,4.19,7.95,7.807
2008-05-21,1.72,4.114,4.264,7.971,7.835
2008-05-22,1.757,4.194,4.298,8.03,7.872
2008-05-23,1.873,4.205,4.266,8.021,7.872
2008-05-26,1.871,4.21,4.284,8.063,7.872
2008-05-27,1.926,4.209,4.306,8.093,7.919
2008-05-28,1.964,4.222,4.347,8.072,7.922
2008-05-29,2.084,4.339,4.43,8.094,7.956
2008-05-30,2.063,4.316,4.405,8.104,7.974
2008-06-02,2.022,4.275,4.347,8.09,7.963
2008-06-03,1.96,4.365,4.427,8.119,7.985
2008-06-04,1.954,4.336,4.384,8.142,7.994
2008-06-05,2.014,4.624,4.469,8.177,8.038
2008-06-06,2.075,4.636,4.421,8.235,8.113
2008-06-09,2.094,4.689,4.491,8.283,8.092
2008-06-10,2.538,4.658,4.52,8.28,8.094
2008-06-11,2.613,4.632,4.553,8.252,8.084
2008-06-12,2.695,4.548,4.597,8.336,8.181
2008-06-13,2.958,4.621,4.641,8.4,8.284
2008-06-16,2.998,4.698,4.63,8.354,8.255
2008-06-17,2.887,4.65,4.609,8.34,8.265
2008-06-18,2.867,4.633,4.613,8.362,8.359
2008-06-19,2.777,4.7,4.681,8.456,8.563
2008-06-20,2.793,4.605,4.628,8.657,8.849
2008-06-23,2.732,4.564,4.599,8.618,8.811
2008-06-24,2.811,4.539,4.602,8.57,8.93
2008-06-25,2.772,4.567,4.613,8.717,9.116
2008-06-26,2.693,4.462,4.516,8.615,9.137
2008-06-27,2.529,4.443,4.523,8.617,9.261
2008-06-30,2.447,4.597,4.621,8.695,9.228
2008-07-01,2.445,4.574,4.607,8.798,9.274
2008-07-02,2.51,4.633,4.653,8.789,9.269
2008-07-03,2.54,4.445,4.556,8.828,9.257
2008-07-04,2.513,4.405,4.495,8.92,9.211
2008-07-07,2.474,4.369,4.427,9.134,9.259
2008-07-08,2.388,4.397,4.413,9.297,9.344
2008-07-09,2.386,4.419,4.413,9.306,9.315
2008-07-10,2.276,4.398,4.4,9.326,9.282
2008-07-11,2.297,4.413,4.427,9.457,9.43
2008-07-14,2.366,4.392,4.398,9.386,9.378
2008-07-15,2.272,4.308,4.385,9.47,9.518
2008-07-16,2.158,4.332,4.392,9.388,9.534
2008-07-17,2.161,4.38,4.443,9.28,9.432
2008-07-18,2.222,4.54,4.571,9.121,9.28
2008-07-21,2.345,4.625,4.635,9.068,9.264
2008-07-22,2.337,4.593,4.641,9.118,9.291
2008-07-23,2.446,4.582,4.662,9.034,9.241
2008-07-24,2.448,4.429,4.566,9.018,9.213
2008-07-25,2.359,4.419,4.604,9.108,9.243
2008-07-28,2.412,4.357,4.525,9.091,9.259
2008-07-29,2.367,4.344,4.477,9.402,9.467
2008-07-30,2.373,4.315,4.416,9.326,9.459
2008-07-31,2.342,4.26,4.355,9.314,9.404
2008-08-01,2.277,4.263,4.349,9.26,9.342
2008-08-04,2.245,4.251,4.334,9.219,9.279
2008-08-05,2.244,4.25,4.31,9.008,9.14
2008-08-06,2.247,4.243,4.341,9.01,9.154
2008-08-07,2.222,4.09,4.262,9.064,9.172
2008-08-08,2.159,4.055,4.261,9.077,9.186
2008-08-11,2.13,4.102,4.273,8.891,9.013
2008-08-12,2.175,4.046,4.23,8.947,9.107
2008-08-13,2.175,4.011,4.206,9.07,9.178
2008-08-14,2.171,4.024,4.203,9.179,9.232
2008-08-15,2.162,4.001,4.165,9.179,9.232
2008-08-18,2.125,3.983,4.143,9.095,9.238
2008-08-19,2.07,3.975,4.165,9.095,9.238
2008-08-20,2.074,3.993,4.123,9.149,9.301
2008-08-21,2.007,4.08,4.175,9.175,9.272
2008-08-22,2.001,4.133,4.219,9.093,9.276
2008-08-25,2.114,4.038,4.121,8.998,9.221
2008-08-26,2.061,3.989,4.114,8.895,9.223
2008-08-27,2.065,4.087,4.174,8.893,9.192
2008-08-28,2.054,4.152,4.179,8.806,9.14
2008-08-29,2.064,4.111,4.176,8.702,9.045
2008-09-01,2.048,4.029,4.126,8.669,9.057
2008-09-02,2.082,4.091,4.141,8.56,8.971
2008-09-03,2.099,4.12,4.14,8.56,8.971
2008-09-04,2.097,4.058,4.07,8.494,8.945
2008-09-05,2.023,3.968,4.001,8.478,8.851
2008-09-08,2.101,4.035,4.064,8.496,8.75
2008-09-09,1.988,4.006,4.043,8.445,8.712
2008-09-10,1.94,4.019,4.066,8.352,8.692
2008-09-11,1.925,4.001,4.081,8.356,8.702
2008-09-12,1.913,3.963,4.185,8.27,8.594
2008-09-15,1.908,3.723,4.051,8.195,8.651
2008-09-16,1.514,3.675,3.996,8.076,8.485
2008-09-17,1.705,3.633,4.016,8.15,8.474
2008-09-18,1.705,3.672,4.036,8.366,8.557
2008-09-19,1.818,4.003,4.208,8.379,8.626
2008-09-22,1.987,4.024,4.257,8.442,8.663
2008-09-23,2.033,3.901,4.241,8.403,8.584
2008-09-24,2.042,3.762,4.164,8.603,8.639
2008-09-25,2.011,3.846,4.23,8.58,8.644
2008-09-26,1.858,3.662,4.164,8.434,8.57
2008-09-29,1.806,3.436,3.972,8.627,8.762
2008-09-30,1.396,3.476,4.015,8.627,8.762
2008-10-01,1.379,3.422,3.995,8.452,8.708
2008-10-02,1.519,3.296,3.931,8.452,8.708
2008-10-03,1.496,3.284,3.924,8.29,8.623
2008-10-06,1.362,3.061,3.753,8.086,8.437
2008-10-07,1.35,3.171,3.752,8.047,8.27
2008-10-08,1.133,3.036,3.803,8.058,8.225
2008-10-09,1.198,3.076,3.877,8.058,8.225
2008-10-10,1.221,3.038,3.996,7.777,7.943
2008-10-13,1.258,3.151,4.074,7.808,7.925
2008-10-14,1.307,3.196,4.116,7.902,8.14
2008-10-15,1.46,3.128,4.123,7.929,8.17
2008-10-16,1.513,2.901,4.069,7.698,7.679
2008-10-17,1.545,2.953,4.014,7.696,7.724
2008-10-20,1.515,2.939,4.011,7.581,7.413
2008-10-21,1.485,2.896,3.94,7.581,7.507
2008-10-22,1.225,2.806,3.807,7.571,7.378
2008-10-23,1.133,2.777,3.779,7.557,7.309
2008-10-24,1.091,2.667,3.751,7.774,7.541
2008-10-27,1.127,2.598,3.76,7.593,7.355
2008-10-28,1.069,2.548,3.752,7.593,7.355
2008-10-29,0.957,2.525,3.787,7.523,7.302
2008-10-30,0.866,2.474,3.771,7.523,7.302
2008-10-31,0.853,2.542,3.9,7.448,7.299
2008-11-03,0.858,2.524,3.831,7.563,7.295
2008-11-04,0.709,2.532,3.804,7.601,7.204
2008-11-05,0.668,2.514,3.767,7.708,7.277
2008-11-06,0.805,2.43,3.704,7.705,7.194
2008-11-07,0.808,2.411,3.681,7.703,7.133
2008-11-10,0.798,2.403,3.683,7.714,7.244
2008-11-11,0.776,2.356,3.671,7.686,6.935
2008-11-12,0.75,2.283,3.631,7.646,6.926
2008-11-13,0.716,2.266,3.64,7.646,6.926
2008-11-14,0.847,2.22,3.673,7.455,6.905
2008-11-17,0.822,2.183,3.661,7.502,6.993
2008-11-18,0.751,2.183,3.646,7.472,6.916
2008-11-19,0.724,2.177,3.542,7.361,6.921
2008-11-20,0.674,2.051,3.401,7.246,6.865
2008-11-21,0.629,2.091,3.39,7.184,6.731
2008-11-24,0.658,2.206,3.426,7.145,6.857
2008-11-25,0.755,2.266,3.35,7.197,6.741
2008-11-26,0.706,2.211,3.284,7.112,6.881
2008-11-27,0.748,2.23,3.294,7.112,6.881
2008-11-28,0.794,2.188,3.258,7.075,6.725
2008-12-01,0.932,2.122,3.164,7.044,6.821
2008-12-02,0.981,2.115,3.048,7.016,6.842
2008-12-03,0.968,2.096,3.036,6.782,6.522
2008-12-04,0.917,2.144,3.096,6.807,6.472
2008-12-05,0.935,2.054,3.029,6.754,6.461
2008-12-08,0.974,2.253,3.155,6.692,6.158
2008-12-09,0.917,2.297,3.233,6.692,6.158
2008-12-10,0.897,2.274,3.208,6.614,5.86
2008-12-11,0.855,2.208,3.215,6.467,5.701
2008-12-12,0.794,2.251,3.297,6.157,5.33
2008-12-15,0.798,2.117,3.197,6.156,5.529
2008-12-16,0.797,2.081,3.135,6.012,5.459
2008-12-17,0.655,1.871,2.987,5.863,5.496
2008-12-18,0.618,1.853,2.974,5.497,5.394
2008-12-19,0.581,1.83,3.002,5.512,5.334
2008-12-22,0.56,1.794,2.937,5.614,5.319
2008-12-23,0.574,1.754,2.945,5.679,5.328
2008-12-24,0.576,1.748,2.942,5.593,5.314
2008-12-25,0.499,1.745,2.941,5.593,5.314
2008-12-26,0.699,1.745,2.941,5.564,5.268
2008-12-29,0.57,1.714,2.909,5.554,5.053
2008-12-30,0.489,1.76,2.949,5.43,4.929
2008-12-31,0.539,1.755,2.951,5.259,4.979
2009-01-01,0.527,1.755,2.95,5.236,4.557
2009-01-02,0.606,1.727,2.957,5.236,4.966
2009-01-05,0.687,1.688,3.013,5.236,4.576
2009-01-06,0.719,1.739,3.153,5.236,4.767
2009-01-07,0.744,1.648,3.198,6.152,4.934
2009-01-08,0.597,1.587,3.127,6.152,4.934
2009-01-09,0.496,1.511,3.017,6.247,5.114
2009-01-12,0.423,1.494,2.986,6.246,4.957
2009-01-13,0.438,1.507,2.991,5.996,4.833
2009-01-14,0.45,1.493,2.934,6.06,4.594
2009-01-15,0.475,1.525,2.89,6.031,4.534
2009-01-16,0.53,1.478,2.93,6.09,4.776
2009-01-19,0.487,1.528,2.996,5.755,4.925
2009-01-20,0.477,1.493,3.019,5.753,4.856
2009-01-21,0.487,1.429,2.999,6.002,4.708
2009-01-22,0.519,1.436,3.108,6.007,4.981
2009-01-23,0.534,1.429,3.237,5.901,4.756
2009-01-26,0.521,1.65,3.327,5.901,4.756
2009-01-27,0.51,1.665,3.26,5.96,4.626
2009-01-28,0.659,1.614,3.233,6.004,4.587
2009-01-29,0.557,1.567,3.259,6.162,4.613
2009-01-30,0.646,1.532,3.296,6.248,4.691
2009-02-02,0.681,1.5,3.284,5.986,4.717
2009-02-03,0.668,1.482,3.335,5.819,4.784
2009-02-04,0.649,1.485,3.363,5.831,4.78
2009-02-05,0.635,1.415,3.339,5.897,4.757
2009-02-06,0.553,1.394,3.371,5.768,4.69
2009-02-09,0.538,1.446,3.403,5.766,4.69
2009-02-10,0.528,1.458,3.343,5.945,4.682
2009-02-11,0.526,1.36,3.189,5.889,4.821
2009-02-12,0.494,1.303,3.083,5.861,4.723
2009-02-13,0.494,1.31,3.107,5.873,4.761
2009-02-16,0.612,1.234,3.037,6.024,4.804
2009-02-17,0.582,1.165,2.975,6.09,4.866
2009-02-18,0.606,1.247,2.994,6.086,4.902
2009-02-19,0.621,1.372,3.08,6.023,4.917
2009-02-20,0.622,1.309,3.014,6.023,4.917
2009-02-23,0.611,1.318,3.014,6.023,4.917
2009-02-24,0.609,1.284,2.988,6.185,5.063
2009-02-25,0.663,1.255,2.993,6.192,5.013
2009-02-26,0.747,1.344,3.128,6.129,5.062
2009-02-27,0.753,1.311,3.112,6.012,4.976
2009-03-02,0.751,1.199,3.03,6.019,5.011
2009-03-03,0.749,1.181,3.048,6.035,4.943
2009-03-04,0.757,1.174,3.136,6.148,4.981
2009-03-05,0.777,1.175,3.017,6.074,4.972
2009-03-06,0.756,1.176,2.925,6.295,4.969
2009-03-09,0.772,1.269,2.936,6.52,4.988
2009-03-10,0.865,1.314,3.0,6.52,4.988
2009-03-11,0.811,1.365,3.07,6.52,4.988
2009-03-12,0.778,1.297,3.007,6.52,5.51
2009-03-13,0.763,1.331,3.059,6.52,5.852
2009-03-16,0.753,1.353,3.145,6.302,5.459
2009-03-17,0.782,1.412,3.191,6.529,5.625
2009-03-18,0.821,1.404,3.221,6.466,5.588
2009-03-19,0.743,1.394,3.045,6.456,5.617
2009-03-20,0.726,1.319,2.974,6.503,5.529
2009-03-23,0.764,1.334,3.019,6.631,5.566
2009-03-24,0.769,1.396,3.149,6.701,5.525
2009-03-25,0.767,1.405,3.146,6.8,5.583
2009-03-26,0.797,1.413,3.13,6.964,5.736
2009-03-27,0.782,1.312,3.086,6.964,5.736
2009-03-30,0.777,1.263,3.026,7.068,5.652
2009-03-31,0.73,1.235,2.994,7.009,5.534
2009-04-01,0.73,1.23,2.994,7.009,5.534
2009-04-02,0.724,1.414,3.16,6.932,5.632
2009-04-03,0.748,1.506,3.221,6.932,5.632
2009-04-06,0.793,1.502,3.218,7.016,5.52
2009-04-07,0.79,1.456,3.217,7.016,5.52
2009-04-08,0.764,1.426,3.214,6.919,5.278
2009-04-09,0.745,1.382,3.257,6.739,5.195
2009-04-10,0.74,1.386,3.25,6.739,5.195
2009-04-13,0.74,1.388,3.252,6.708,5.189
2009-04-14,0.723,1.373,3.199,6.708,5.189
2009-04-15,0.67,1.336,3.142,6.649,5.013
2009-04-16,0.651,1.368,3.176,6.487,5.083
2009-04-17,0.688,1.467,3.27,6.403,5.196
2009-04-20,0.738,1.383,3.149,6.383,5.082
2009-04-21,0.724,1.408,3.14,6.219,4.843
2009-04-22,0.726,1.462,3.209,6.09,4.939
2009-04-23,0.702,1.445,3.222,6.159,4.906
2009-04-24,0.652,1.376,3.191,6.13,4.906
2009-04-27,0.595,1.36,3.161,6.094,4.887
2009-04-28,0.567,1.324,3.141,6.176,4.968
2009-04-29,0.562,1.317,3.131,6.224,5.077
2009-04-30,0.554,1.337,3.178,6.224,5.077
2009-05-01,0.546,1.329,3.17,6.224,5.077
2009-05-04,0.532,1.388,3.243,6.345,4.989
2009-05-05,0.526,1.363,3.211,6.249,4.929
2009-05-06,0.513,1.329,3.24,6.208,4.867
2009-05-07,0.498,1.371,3.38,6.241,4.825
2009-05-08,0.499,1.305,3.447,6.286,4.791
2009-05-11,0.487,1.339,3.388,6.341,4.944
2009-05-12,0.491,1.37,3.407,6.392,4.979
2009-05-13,0.475,1.286,3.343,6.372,4.998
2009-05-14,0.42,1.264,3.305,6.383,4.997
2009-05-15,0.42,1.259,3.365,6.407,4.966
2009-05-18,0.432,1.229,3.358,6.248,4.891
2009-05-19,0.443,1.301,3.438,6.407,4.875
2009-05-20,0.415,1.338,3.433,6.358,4.873
2009-05-21,0.387,1.284,3.37,6.389,4.939
